respid,sp_age,sp_totinc,sp_retinc,sp_hlth,sp_atr_w,sp_atr_r
5430,61,35014.904888564386,8073.275748670636,1,0.09499645669459973,0.058687665480142225
5433,70,17009.736063393393,17009.736063393393,3,0.02547846075587832,0.02547846075587832
5438,62,2054.4911841245776,2054.4911841245776,1,0.044656714601334864,0.044656714601334864
5454,68,14400.0,14400.0,1,0.0,0.0
5479,70,0.0,0.0,1,0.0,0.0
5495,60,33256.44167701348,33256.44167701348,1,0.10894360314390704,0.10894360314390704
5503,66,0.0,0.0,1,1.2721121584628263e-05,1.2721121584628263e-05
5513,66,0.0,0.0,1,0.0,0.0
5526,65,30694.531115360947,30694.531115360947,1,0.020617681304664598,0.020617681304664598
5529,0,0.0,0.0,0,0.0,0.0
5541,60,33192.3465125826,33192.3465125826,1,0.1271281501164614,0.1271281501164614
5557,67,18529.578208704203,18529.578208704203,1,0.050608980111643366,0.050608980111643366
5564,63,7806.025608673778,8220.596606302292,1,0.15725876608422895,0.0910789702034596
5568,60,7759.215485553561,7759.215485553561,1,0.07691170651754276,0.07691170651754276
5572,64,22264.494858138994,22264.494858138994,1,0.13889828579012578,0.13889828579012578
5610,0,0.0,0.0,0,0.0,0.0
5612,60,33938.20354465007,33938.20354465007,1,0.10173303702186029,0.10173303702186029
5631,62,19961.41800764209,19961.41800764209,1,0.13852344480053447,0.13852344480053447
5663,69,17659.907866529746,17659.907866529746,2,0.004992184522621938,0.004992184522621938
5676,67,41952.2851707819,41952.2851707819,1,0.20957831295868382,0.20957831295868382
5693,70,57180.945728727274,57180.945728727274,1,0.2057696876666377,0.2057696876666377
5703,70,25182.176641677528,25182.176641677528,1,0.11803837801109338,0.11803837801109338
5707,63,30628.507527259597,29785.20848353874,1,0.1253168249938651,0.12267211277315719
5743,64,967.9529466200503,967.9529466200503,1,0.1735003878901039,0.1735003878901039
5772,67,34757.226339133835,46495.65786042159,1,0.14111538989629085,0.0984264068445903
5795,70,10440.852934831173,10440.852934831173,1,0.08518327265551437,0.08518327265551437
5797,65,25480.82653386366,25480.82653386366,1,0.05697592957360205,0.05697592957360205
5857,64,32362.55620357418,32362.55620357418,1,0.12432736770249861,0.12432736770249861
5885,61,22259.239107113066,22259.239107113066,1,0.0888392635830399,0.0888392635830399
5933,0,0.0,0.0,0,0.0,0.0
5941,67,22955.71280251582,22955.71280251582,1,0.08039548323521391,0.08039548323521391
5943,69,24418.013653908696,24418.013653908696,1,0.06741441572422618,0.06741441572422618
5949,70,20941.017388448126,20941.017388448126,1,0.12910010484547596,0.12910010484547596
5951,0,0.0,0.0,0,0.0,0.0
5956,69,28816.970716851003,28816.970716851003,1,0.08904051515050841,0.08904051515050841
5961,0,0.0,0.0,0,0.0,0.0
5968,70,22534.00904626876,27247.17858034149,1,0.08785413026087734,0.015717949075527402
6001,66,25476.072384877025,25476.072384877025,1,0.09282685962182538,0.09282685962182538
6010,69,21942.618984041917,21942.618984041917,1,0.14137961346427452,0.14137961346427452
6012,62,40815.7602345214,40815.7602345214,1,0.057025204223226565,0.057025204223226565
6028,0,0.0,0.0,0,0.0,0.0
6029,60,0.0,0.0,1,0.18024276471428358,0.18024276471428358
6041,60,40097.52164813491,23919.170432930525,1,0.06980927883609038,0.013100783876828911
6049,64,31144.66190529343,31144.66190529343,1,0.11335210156420299,0.11335210156420299
6060,66,26001.13915486339,26001.13915486339,1,0.0887173087055093,0.0887173087055093
6073,69,28112.78708437943,28112.78708437943,1,0.01735693735374379,0.01735693735374379
6089,70,18381.15163149777,18381.15163149777,1,0.014731459759492516,0.014731459759492516
6126,0,0.0,0.0,0,0.0,0.0
6143,60,41160.84147399863,21023.233515797252,1,0.2195978108193034,0.1684273683104295
6145,66,27467.172930528945,27467.172930528945,1,0.09120078437771005,0.09120078437771005
6146,64,0.0,0.0,1,0.026410375869776993,0.026410375869776993
6159,67,12384.051669536357,14000.0,1,0.032148949932293086,0.0
6178,0,0.0,0.0,0,0.0,0.0
6196,67,10000.0,10000.0,1,0.0,0.0
6201,63,20292.600813815814,20292.600813815814,2,0.07977065136397828,0.07977065136397828
6217,61,40233.266862486766,40233.266862486766,1,0.2249874685531666,0.2249874685531666
6234,61,53654.06149919902,39362.47905314057,1,0.09897086760457434,0.06314759884341063
6245,63,25782.909687062413,25782.909687062413,1,0.015343681958681231,0.015343681958681231
6249,0,0.0,0.0,0,0.0,0.0
6261,65,12327.01037548706,12327.01037548706,1,0.06021109064282546,0.06021109064282546
6272,60,39797.22779449294,40905.56182715957,1,0.07694410501009337,0.0731840687762025
6277,69,17000.0,17000.0,1,0.0,0.0
6288,0,0.0,0.0,0,0.0,0.0
6310,0,0.0,0.0,0,0.0,0.0
6318,60,56293.830065443515,17113.026982947158,1,0.11010144420161991,0.0
6321,63,18000.0,18000.0,1,0.0,0.0
6323,61,38120.917140088226,38120.917140088226,1,0.10554079615249116,0.10554079615249116
6330,0,0.0,0.0,0,0.0,0.0
6335,0,0.0,0.0,0,0.0,0.0
6345,0,0.0,0.0,0,0.0,0.0
6348,60,24951.43385153357,17968.68758583256,1,0.2043351000352115,0.021385020375286543
6349,61,56399.364538971386,43358.92625210118,1,0.20345524652627073,0.1913074646462862
6357,69,24015.516856980874,24015.516856980874,1,0.10640848344295677,0.10640848344295677
6361,0,0.0,0.0,0,0.0,0.0
6374,69,31560.04870136897,36129.47490480218,1,0.11937356695356383,0.0849048230499169
6377,65,80647.5205342053,80647.5205342053,1,0.2538553455882695,0.2538553455882695
6386,63,31229.505955636327,14999.968198083789,1,0.022445506331097417,7.067381075633147e-07
6395,0,0.0,0.0,0,0.0,0.0
6406,68,44197.17404263955,44197.17404263955,1,0.17937633566194353,0.17937633566194353
6410,67,36886.18807399752,36886.18807399752,1,0.11152137780104325,0.11152137780104325
6430,60,28669.69261927976,28669.69261927976,1,0.12588493377077634,0.12588493377077634
6457,65,31307.573511329825,31307.573511329825,1,0.1070782577312578,0.1070782577312578
6465,0,0.0,0.0,0,0.0,0.0
6474,61,5354.921707580753,5354.921707580753,1,0.10657129166993617,0.10657129166993617
6479,63,51441.22817242985,51940.23194048142,1,0.11303378207389826,0.09829349608748093
6482,0,0.0,0.0,0,0.0,0.0
6492,0,0.0,0.0,0,0.0,0.0
6502,69,21889.845794226203,17945.553014667843,1,0.13889133257024655,0.02107391762667878
6511,67,6783.200609940638,6783.200609940638,1,0.034255857999265726,0.034255857999265726
6524,64,1322.579691176066,1322.579691176066,1,0.10107829347289923,0.10107829347289923
6530,63,28719.841323560435,28719.841323560435,1,0.09842931704229808,0.09842931704229808
6536,0,0.0,0.0,0,0.0,0.0
6570,64,29264.56972441969,25000.0,1,0.1644371136671444,0.0
6578,70,703.6121299869801,703.6121299869801,1,0.11813778009746398,0.11813778009746398
6587,60,56348.962665962536,14400.0,1,0.10799957453774763,0.0
6611,67,20709.720306433304,20709.720306433304,1,0.09001242486064295,0.09001242486064295
6623,61,34906.920821334126,20000.0,1,0.09352095122335502,0.0
6629,64,0.0,0.0,1,1.804738821868972e-05,1.804738821868972e-05
6631,64,17805.04712182136,17805.04712182136,1,0.0025316357251168133,0.0025316357251168133
6638,70,30096.75460771557,30096.75460771557,2,0.11772211019958889,0.11772211019958889
6656,61,41054.92178349021,41054.92178349021,1,0.1139111172186659,0.1139111172186659
6673,69,8329.976467255505,8329.976467255505,1,0.0,0.0
6678,68,0.0,0.0,2,0.021379553793300542,0.021379553793300542
6697,0,0.0,0.0,0,0.0,0.0
6712,0,0.0,0.0,0,0.0,0.0
6713,60,37956.95674947387,22354.643469420735,1,0.11398685785790438,0.10688416076400566
6716,66,46555.51096003218,30729.57397773848,1,0.15350435940632903,0.1207551290079405
6717,60,33036.35118057509,29987.3928608309,1,0.15907106825652575,0.06661493194072382
6729,65,20283.352105372167,20283.352105372167,2,0.03471089757876178,0.03471089757876178
6740,63,0.0,0.0,1,0.05478665047481398,0.012610610971414466
6747,70,37735.24105376721,37735.24105376721,1,0.16673706921990317,0.16673706921990317
6759,70,25893.478233096554,25893.478233096554,1,0.08505003622991993,0.08505003622991993
6765,70,19945.84384006998,19945.84384006998,1,0.0985068281293459,0.0985068281293459
6801,0,0.0,0.0,0,0.0,0.0
6810,60,19794.240961857642,14224.899830513841,1,0.08651834215616415,0.052346761956746174
6823,68,40130.203668365815,40130.203668365815,1,0.22372919880744888,0.22372919880744888
6845,62,38225.27271916787,23530.18278907964,1,0.08702077433782777,0.09902242093728285
6852,70,34576.46257490672,34576.46257490672,1,0.13388896318753912,0.13388896318753912
6854,65,0.0,0.0,2,0.0,0.0
6871,66,33126.5491586528,33126.5491586528,1,0.08237139544750452,0.08237139544750452
6873,0,0.0,0.0,0,0.0,0.0
6878,0,0.0,0.0,0,0.0,0.0
6892,70,14500.0,14500.0,2,0.0,0.0
6900,0,0.0,0.0,0,0.0,0.0
6906,63,32966.66393290061,29393.576073830656,1,0.08399080421407457,0.08314696272973228
6967,63,66889.39274072941,53923.95818834031,1,0.20887366989741482,0.18797551550871205
6983,67,9828.759510501792,9828.759510501792,1,0.06436636570370098,0.06436636570370098
6987,60,31273.643677751126,31273.643677751126,1,0.16533573429053547,0.16533573429053547
6993,0,0.0,0.0,0,0.0,0.0
7002,65,71318.70019858339,71318.70019858339,1,0.20173743052203785,0.20173743052203785
7029,60,0.7032632068696641,0.7032632068696641,1,0.0917493528245174,0.0917493528245174
7036,66,11853.694370577603,11853.694370577603,1,0.052574828384631456,0.052574828384631456
7057,0,0.0,0.0,0,0.0,0.0
7063,0,0.0,0.0,0,0.0,0.0
7069,62,17719.16728076424,9528.679279362495,1,0.008442269281998045,0.13381174873716403
7078,65,10585.514081044324,10585.514081044324,1,0.043548257339728245,0.043548257339728245
7087,66,3145.0,3145.0,1,0.0,0.0
7094,67,40499.90586568366,40499.90586568366,1,0.07930141479973214,0.07930141479973214
7143,66,37569.56968236222,20045.703895627714,1,0.1708716905305153,0.04953658571038536
7147,60,32922.4563647254,32922.4563647254,1,0.1688068779216782,0.1688068779216782
7175,0,0.0,0.0,0,0.0,0.0
7179,60,18010.36759313093,3901.132513621569,1,0.14998261971935511,0.13172304778355126
7180,60,0.6408011265792176,0.6408011265792176,1,0.10706053299692728,0.10706053299692728
7185,62,71398.45506901806,29554.114477232557,1,0.12942125775260735,0.08569752396359172
7192,67,12161.276392805421,12161.276392805421,1,0.04534253912858799,0.04534253912858799
7201,0,0.0,0.0,0,0.0,0.0
7210,62,56386.91974568298,24016.76930456084,1,0.10684475451111689,0.008333408339920053
7246,0,0.0,0.0,0,0.0,0.0
7287,66,25943.560622686062,25943.560622686062,1,0.0003025337233096138,0.0003025337233096138
7291,65,15327.846939173021,15327.846939173021,1,0.08388676806630031,0.08388676806630031
7312,0,0.0,0.0,0,0.0,0.0
7332,0,0.0,0.0,0,0.0,0.0
7344,0,0.0,0.0,0,0.0,0.0
7345,0,0.0,0.0,0,0.0,0.0
7363,0,0.0,0.0,0,0.0,0.0
7387,0,0.0,0.0,0,0.0,0.0
7390,60,32573.42325292956,32573.42325292956,1,0.034531131396307126,0.034531131396307126
7391,62,33496.71902355131,11016.490334631671,1,0.19631285185659267,0.1660776314556217
7392,60,30737.321931093822,32208.31365466016,1,0.08898995539078798,0.08269165489701333
7393,70,56037.0311617287,56037.0311617287,1,0.11227769974371461,0.11227769974371461
7396,0,0.0,0.0,0,0.0,0.0
7409,60,47178.446056919944,47178.446056919944,1,0.15806571695498214,0.15806571695498214
7429,65,61889.05175005304,25485.024283249957,1,0.15362683168169317,0.21223084370990428
7441,60,0.0,0.0,1,0.0,0.0
7449,0,0.0,0.0,0,0.0,0.0
7468,69,30554.946972460883,30554.946972460883,1,0.08325392778736275,0.08325392778736275
7474,65,19780.313525986625,19780.313525986625,1,0.13274343661438046,0.13274343661438046
7488,69,0.0,0.0,1,0.0,0.0
7491,66,99.9979733078159,99.9979733078159,1,6.755568220084199e-06,6.755568220084199e-06
7496,61,5419.7872807546455,7200.726592005904,1,0.189196633483057,0.09837824404179756
7529,0,0.0,0.0,0,0.0,0.0
7532,60,25324.13323822993,14999.938004502308,1,0.07770171561817354,1.3777887693828428e-06
7536,64,41.455456910382914,41.455456910382914,1,0.09440377176313858,0.09440377176313858
7538,60,362.1697847526887,362.1697847526887,1,0.11942072003961156,0.11942072003961156
7540,65,10650.480967863914,10650.480967863914,1,0.11502625040670189,0.11502625040670189
7545,67,0.0,0.0,1,1.6982143970921716e-05,1.6982143970921716e-05
7558,62,25059.503555428306,25059.503555428306,1,0.11905745578093191,0.11905745578093191
7567,60,51485.065371128134,33398.230131595614,1,0.11929432289836636,0.09663398609004978
7589,63,52228.93844035668,20659.955667592418,1,0.18426854968840198,0.09047618838953567
7595,66,25430.802983238023,25430.802983238023,1,0.08514985646303648,0.08514985646303648
7607,60,182.22599636479936,182.22599636479936,1,0.11793873648289772,0.11793873648289772
7621,63,41230.297620247715,41230.297620247715,1,0.1080212889325366,0.1080212889325366
7688,0,0.0,0.0,0,0.0,0.0
7698,67,31313.87337826566,31313.87337826566,1,0.08308762314243356,0.08308762314243356
7699,70,22320.749069527476,22320.749069527476,1,0.09326088617513818,0.09326088617513818
7730,68,19147.312237582333,19147.312237582333,1,0.019863326445705508,0.019863326445705508
7766,66,0.0,0.0,1,0.1314015917509332,0.1314015917509332
7790,68,21375.27869017863,21375.27869017863,1,0.05921600560749333,0.05921600560749333
7791,60,29570.140050526574,29570.140050526574,1,0.10523140586870817,0.10523140586870817
7815,70,29602.536956127875,29602.536956127875,1,0.026671504595714723,0.026671504595714723
7836,60,22511.695899146267,12466.722624589942,1,0.08411638173664072,0.04303658793977859
7852,70,34705.09647801535,34705.09647801535,1,0.039127092550882356,0.039127092550882356
7854,70,0.0,0.0,1,0.0,0.0
7860,0,0.0,0.0,0,0.0,0.0
7863,67,20000.0,20000.0,1,0.0,0.0
7870,62,12863.88162232409,12863.88162232409,1,0.04109321969639973,0.04109321969639973
7873,65,10963.753445613107,10963.753445613107,1,0.08095900077829336,0.08095900077829336
7907,60,0.7685867256462176,0.9999452181033558,1,0.08073215030997272,1.8260436523503682e-05
7908,0,0.0,0.0,0,0.0,0.0
7911,67,34375.804351469706,34375.804351469706,1,0.15413710631737582,0.15413710631737582
7966,64,4587.426745174631,4587.426745174631,1,0.08178747680194325,0.08178747680194325
7979,0,0.0,0.0,0,0.0,0.0
7987,62,42007.26002055867,42007.26002055867,1,0.2088388196175265,0.2088388196175265
7999,66,41844.96001790588,42762.82935453163,1,0.21947048797972887,0.13445649445090027
8003,64,10945.724461714392,10945.724461714392,1,0.02160475291066419,0.02160475291066419
8006,69,0.9999797330781589,0.9999797330781589,1,6.755568220084199e-06,6.755568220084199e-06
8008,60,55079.74489730306,21413.69450328807,1,0.19042481171474712,0.021914367286086457
8009,0,0.0,0.0,0,0.0,0.0
8033,0,0.0,0.0,0,0.0,0.0
8039,0,0.0,0.0,0,0.0,0.0
8049,60,19400.0,19400.0,1,0.0,0.0
8051,70,40249.76155628196,40249.76155628196,1,0.2405206995678639,0.2405206995678639
8053,0,0.0,0.0,0,0.0,0.0
8072,0,0.0,0.0,0,0.0,0.0
8077,62,61412.932425131876,61412.932425131876,1,0.20795537396429584,0.20795537396429584
8099,70,35668.561762503065,35668.561762503065,2,0.08831886191813951,0.08831886191813951
8111,0,0.0,0.0,0,0.0,0.0
8122,62,11828.654068251943,11828.654068251943,1,0.041309341975517944,0.041309341975517944
8126,0,0.0,0.0,0,0.0,0.0
8127,70,39742.27180323241,39742.27180323241,1,0.06184168939004223,0.06184168939004223
8144,67,41538.55947285463,41538.55947285463,1,0.11878012197690178,0.11878012197690178
8170,63,22473.072907054615,9502.218889857884,1,0.18671596168618682,0.18259174949188575
8174,68,14999.963140820668,9999.750812845057,1,8.191317776436239e-07,8.306149967887568e-06
8181,67,0.0,0.0,1,0.0,0.0
8196,65,76638.75124633286,76638.75124633286,1,0.10679400887745658,0.10679400887745658
8204,61,18294.93630538544,18294.93630538544,1,0.02748317427513232,0.02748317427513232
8206,0,0.0,0.0,0,0.0,0.0
8224,70,41022.2244152943,41022.2244152943,1,0.20431401292335788,0.20431401292335788
8226,65,72659.3563181297,72659.3563181297,1,0.16605864421775912,0.16605864421775912
8231,60,22366.050805870338,18466.660880710744,1,0.14221594304681906,0.06701680094224279
8232,0,0.0,0.0,0,0.0,0.0
8234,64,4837.935732599337,4837.935732599337,1,0.10041396832618252,0.10041396832618252
8249,64,11925.587781651822,11925.587781651822,1,0.0020094105327489627,0.0020094105327489627
8258,70,0.0,0.0,1,0.10107829347289923,0.10107829347289923
8263,70,17118.237406091735,24322.514735722292,1,0.14793117569395955,0.06498851844295442
8264,0,0.0,0.0,0,0.0,0.0
8270,69,39090.631915282094,39090.631915282094,1,0.09799025886987248,0.09799025886987248
8282,64,10079.841150649649,10079.841150649649,1,5.252898655256512e-06,5.252898655256512e-06
8287,65,52523.35715373864,52523.35715373864,1,0.08308703225566973,0.08308703225566973
8289,0,0.0,0.0,0,0.0,0.0
8290,68,9801.020547743745,9801.020547743745,1,0.08395202042542829,0.08395202042542829
8304,67,39157.921885257245,39157.921885257245,1,0.1088364460829558,0.1088364460829558
8305,0,0.0,0.0,0,0.0,0.0
8310,60,76780.85816949495,76780.85816949495,1,0.17585169070959908,0.17585169070959908
8318,70,17942.7946959308,17942.7946959308,1,0.07353985280821003,0.07353985280821003
8319,62,44113.85858822297,23393.195878341194,1,0.13297663929873638,0.054470500447892575
8322,60,0.0,0.0,1,0.0066177457551574986,0.0066177457551574986
8325,70,46342.76670735341,46342.76670735341,1,0.15585308834149134,0.15585308834149134
8326,0,0.0,0.0,0,0.0,0.0
8333,67,19002.482429219453,19002.482429219453,1,0.1421369622484718,0.1421369622484718
8338,70,36265.44690253363,36265.44690253363,1,0.08384684011237224,0.08384684011237224
8377,60,38171.109477075974,24334.00042823678,1,0.04833288384154223,0.0
8390,0,0.0,0.0,0,0.0,0.0
8393,0,0.0,0.0,0,0.0,0.0
8401,68,10627.802196882087,10627.802196882087,1,0.06399206121653597,0.06399206121653597
8416,0,0.0,0.0,0,0.0,0.0
8417,60,86284.12956245613,39026.645213697586,1,0.20511583767521846,0.0822282998229228
8418,61,114125.60390081101,114125.60390081101,1,0.32899823024460456,0.32899823024460456
8420,61,34418.496065934945,25096.410359605037,1,0.14411760596997855,0.14879435821659076
8424,60,1825.0758655667844,2804.331725039062,1,0.1580944264832766,0.053452267271642394
8430,67,32935.11359140944,32935.11359140944,1,0.10354018267642218,0.10354018267642218
8434,67,30878.996585858356,30878.996585858356,1,0.12370279288397028,0.12370279288397028
8439,70,49627.75952497655,49627.75952497655,1,0.10493478237251673,0.10493478237251673
8440,65,10150.469010923152,10150.469010923152,1,0.05500909098650238,0.05500909098650238
8460,0,0.0,0.0,0,0.0,0.0
8461,60,8999.94425061102,8999.94425061102,2,2.0647701118197697e-06,2.0647701118197697e-06
8467,60,77549.77329742657,77549.77329742657,1,0.2692230021966721,0.2692230021966721
8474,0,0.0,0.0,0,0.0,0.0
8475,0,0.0,0.0,0,0.0,0.0
8486,65,26092.423847942613,26092.423847942613,1,0.1416486568128307,0.1416486568128307
8503,60,17292.10574838102,17292.10574838102,1,0.02344567009614265,0.02344567009614265
8504,68,8312.649747383268,8312.649747383268,1,0.08716779527363613,0.08716779527363613
8505,65,58589.77805102599,58589.77805102599,1,0.17355037876934026,0.17355037876934026
8510,60,99.93542521864433,99.93542521864433,1,0.0002017187430611942,0.0002017187430611942
8513,64,61364.87798172509,61364.87798172509,1,0.22353112335036981,0.22353112335036981
8529,60,30392.189626523454,30392.189626523454,1,0.15743623071465893,0.15743623071465893
8532,62,68875.57711771202,48301.998749841776,1,0.22677944660171723,0.16585115154962768
8538,0,0.0,0.0,0,0.0,0.0
8556,0,0.0,0.0,0,0.0,0.0
8561,69,11067.248734879659,11067.248734879659,1,0.07735267252109214,0.07735267252109214
8574,61,1199.9718446165132,1199.9718446165132,1,7.820856047724426e-06,7.820856047724426e-06
8576,64,18569.168017087857,18569.168017087857,1,0.11108494314756487,0.11108494314756487
8612,70,18500.0,18500.0,1,0.0,0.0
8614,63,30992.97676049564,30992.97676049564,1,0.12132369086916601,0.12132369086916601
8623,65,65332.57048164307,65332.57048164307,1,0.17082466133373939,0.17082466133373939
8637,0,0.0,0.0,0,0.0,0.0
8648,67,14438.718640839505,14438.718640839505,1,0.03134220758742565,0.03134220758742565
8649,65,29090.661109971286,22785.82595430497,1,0.17153542208896935,0.01401500741254707
8669,0,0.0,0.0,0,0.0,0.0
8698,60,29940.388601562256,29940.388601562256,1,0.16220277656172716,0.16220277656172716
8718,63,44357.49703977124,44357.49703977124,1,0.1096158047221582,0.1096158047221582
8719,66,6815.458090039877,6815.458090039877,1,0.11713173674146067,0.11713173674146067
8721,70,26611.241033208356,26611.241033208356,1,0.11045454243622278,0.11045454243622278
8734,0,0.0,0.0,0,0.0,0.0
8749,0,0.0,0.0,0,0.0,0.0
8765,69,21591.11726213763,21591.11726213763,1,0.15834466604886846,0.15834466604886846
8767,0,0.0,0.0,0,0.0,0.0
8781,62,24908.853186732864,24908.853186732864,1,0.08389671339920517,0.08389671339920517
8783,67,56823.733567248935,34683.89381950313,1,0.1635583267420339,0.08443789267952567
8786,64,29550.512908510576,29550.512908510576,1,0.08570587608094503,0.08570587608094503
8790,0,0.0,0.0,0,0.0,0.0
8810,60,53836.10133201157,53836.10133201157,1,0.18409949737461492,0.18409949737461492
8818,69,32050.916716745185,32050.916716745185,1,0.11724450948760817,0.11724450948760817
8822,0,0.0,0.0,0,0.0,0.0
8823,70,0.0,0.0,1,0.0,0.0
8832,68,35401.18153385733,35401.18153385733,1,0.07840819465119866,0.07840819465119866
8848,63,40202.09471616258,27247.319986110513,1,0.16695179861067502,0.14636527234906033
8858,0,0.0,0.0,0,0.0,0.0
8862,70,33510.83620765097,33510.83620765097,1,0.12111332758770903,0.12111332758770903
8880,0,0.0,0.0,0,0.0,0.0
8901,63,38612.23639135359,42694.0118394147,1,0.17804817645590604,0.1534299241317825
8902,0,0.0,0.0,0,0.0,0.0
8911,0,0.0,0.0,0,0.0,0.0
8912,64,0.0,0.0,1,0.0,0.0
8917,0,0.0,0.0,0,0.0,0.0
8942,70,0.0,0.0,1,0.0,0.0
8946,68,53440.08162745883,53440.08162745883,1,0.13120386911547918,0.13120386911547918
8953,61,17779.603362753758,17779.603362753758,1,0.0020151787071870076,0.0020151787071870076
8958,66,48009.78007249315,42973.15093004308,1,0.13766171838947508,0.12198806283757305
8970,0,0.0,0.0,0,0.0,0.0
8984,68,24767.773529807437,24767.773529807437,1,0.0536033336356324,0.0536033336356324
8986,63,57392.79672587734,28288.74878236399,1,0.20665176845488809,0.03376913250137835
8997,0,0.0,0.0,0,0.0,0.0
9062,64,17881.328311452504,20697.82003358189,1,0.13011777128027588,0.09436671653122863
9071,61,6660.935883572369,6660.935883572369,1,0.13265375964646384,0.13265375964646384
9115,0,0.0,0.0,0,0.0,0.0
9161,62,40222.82696671111,43013.89915210152,1,0.17733753779852096,0.16347970316871677
9171,63,10958.74166772284,10958.74166772284,1,0.05407865549195063,0.05407865549195063
9180,65,31909.686623977734,31909.686623977734,1,0.11527608036583833,0.11527608036583833
9192,70,0.0,0.0,1,6.329451817927778e-06,6.329451817927778e-06
9193,65,21360.767944065537,21360.767944065537,1,0.18086941568532536,0.18086941568532536
9198,68,44481.628927735466,44481.628927735466,3,0.17292542823000653,0.17292542823000653
9217,0,0.0,0.0,0,0.0,0.0
9232,65,55394.022162399044,35537.22358108877,1,0.18632963995789595,0.10783526099795986
9241,0,0.0,0.0,0,0.0,0.0
9242,66,8128.155798688977,8128.155798688977,1,0.09417143051680057,0.09417143051680057
9244,68,47704.57017143088,47704.57017143088,1,0.1683151221171628,0.1683151221171628
9246,0,0.0,0.0,0,0.0,0.0
9270,63,18445.308166043236,20058.54469995315,1,0.037159054809326166,0.08380726229776148
9291,0,0.0,0.0,0,0.0,0.0
9296,60,11776.803667942657,11776.803667942657,1,0.10286702721832454,0.10286702721832454
9331,62,39684.87629973956,39684.87629973956,1,0.11943691484257739,0.11943691484257739
9342,70,40371.71760620304,12946.759740582262,1,0.07320752478287258,0.0013931980628952326
9353,60,29013.375704574653,29013.375704574653,1,0.09100044548725472,0.09100044548725472
9367,66,18424.911738232287,18424.911738232287,1,0.033701846811868004,0.033701846811868004
9370,0,0.0,0.0,0,0.0,0.0
9390,69,41673.921696716825,41673.921696716825,1,0.19259522142131483,0.19259522142131483
9426,65,35382.26480302214,35382.26480302214,1,0.04211240999518564,0.04211240999518564
9440,63,23000.0,23000.0,1,0.0,0.0
9448,60,1254.8551800276857,1690.7821956610926,1,0.20130005083101554,0.1352204186545503
9450,0,0.0,0.0,0,0.0,0.0
9453,0,0.0,0.0,0,0.0,0.0
9460,62,4392.103790314077,4392.103790314077,1,0.0877236332294748,0.0877236332294748
9481,65,75168.42986403982,75168.42986403982,1,0.22150365459811597,0.22150365459811597
9486,66,14400.0,14400.0,1,0.0,0.0
9492,70,25668.622558916803,25668.622558916803,1,0.0038243761536643334,0.0038243761536643334
9512,62,48133.885112835706,48133.885112835706,1,0.1447154555508489,0.1447154555508489
9552,70,31418.453492644323,34689.50308938129,1,0.07526187103694885,0.038966933086506686
9558,65,33508.36351189917,33508.36351189917,1,0.09238021809885882,0.09238021809885882
9560,70,32483.392424131285,32483.392424131285,1,0.11193902514405965,0.11193902514405965
9564,65,58157.212098813085,48874.165407993576,1,0.1765735745204635,0.14504799913894662
9578,67,18672.540988975903,18672.540988975903,1,0.014311284612751728,0.014311284612751728
9616,0,0.0,0.0,0,0.0,0.0
9637,65,2672.5615962952,5000.0,1,0.14150865097616924,0.0
9659,60,17644.3995209386,19368.802854296442,1,0.00584280001788428,0.037265462241044885
9684,67,10150.469010923152,10731.875271282393,1,0.05500909098650238,0.0329491094717333
9689,62,77042.25187966312,77042.25187966312,1,0.14584805814320903,0.14584805814320903
9713,65,35761.06385916725,35761.06385916725,1,0.1272604391842488,0.1272604391842488
9717,66,28886.418584857067,28886.418584857067,1,0.17076531972833217,0.17076531972833217
9726,0,0.0,0.0,0,0.0,0.0
9735,0,0.0,0.0,0,0.0,0.0
9737,70,38396.75911039945,38396.75911039945,1,0.10583647591454827,0.10583647591454827
9743,65,24075.394814910025,24075.394814910025,1,0.12730023240258856,0.12730023240258856
9779,64,41824.65176963042,41824.65176963042,1,0.10471127225204047,0.10471127225204047
9792,0,0.0,0.0,0,0.0,0.0
9798,66,25380.985472642275,25380.985472642275,1,0.08215106847228637,0.08215106847228637
9857,65,33938.20354465007,33938.20354465007,1,0.10173303702186029,0.10173303702186029
9894,65,30786.461985703874,30786.461985703874,1,0.11555376784370523,0.11555376784370523
9909,0,0.0,0.0,0,0.0,0.0
9925,69,79803.41954801053,79803.41954801053,1,0.05468967059547036,0.05468967059547036
9936,67,20000.0,20000.0,1,0.0,0.0
9939,0,0.0,0.0,0,0.0,0.0
9957,63,0.0,0.0,1,0.019015590796056345,0.019015590796056345
9961,62,84636.87638007499,39178.54580835375,1,0.27312700920023886,0.2178676463666777
9985,0,0.0,0.0,0,0.0,0.0
10008,62,0.0,0.0,1,0.08097778328226579,0.08097778328226579
10032,63,0.0,0.0,1,0.11334421577809574,0.08073215030997272
10043,0,0.0,0.0,0,0.0,0.0
10066,0,0.0,0.0,0,0.0,0.0
10072,67,31231.283183106327,37933.2165838621,1,0.14073249658645418,0.0890246878233452
10104,0,0.0,0.0,0,0.0,0.0
10119,70,0.0,0.0,1,0.0,0.0
10120,61,19070.10453110468,19070.10453110468,1,0.06071360065976616,0.06071360065976616
10145,0,0.0,0.0,0,0.0,0.0
10169,60,30155.50014247244,30155.50014247244,1,0.18841389132590322,0.18841389132590322
